species.i.	n.gps	CHELSA_bio10_1	CHELSA_bio10_2	CHELSA_bio10_3	CHELSA_bio10_4	CHELSA_bio10_5	CHELSA_bio10_6	CHELSA_bio10_7	CHELSA_bio10_8	CHELSA_bio10_9	CHELSA_bio10_10	CHELSA_bio10_11	CHELSA_bio10_12	CHELSA_bio10_13	CHELSA_bio10_14	CHELSA_bio10_15	CHELSA_bio10_16	CHELSA_bio10_17	CHELSA_bio10_18	CHELSA_bio10_19	CHELSA_bio10_1SD	CHELSA_bio10_2SD	CHELSA_bio10_3SD	CHELSA_bio10_4SD	CHELSA_bio10_5SD	CHELSA_bio10_6SD	CHELSA_bio10_7SD	CHELSA_bio10_8SD	CHELSA_bio10_9SD	CHELSA_bio10_10SD	CHELSA_bio10_11SD	CHELSA_bio10_12SD	CHELSA_bio10_13SD	CHELSA_bio10_14SD	CHELSA_bio10_15SD	CHELSA_bio10_16SD	CHELSA_bio10_17SD	CHELSA_bio10_18SD	CHELSA_bio10_19SD	area	max_lat	min_lat	abs_max_lat	abs_min_lat	length_lat	median_lon	median_lat
Perdita octomaculata	76	141.105263157895	64.1447368421053	212.065789473684	7993.11842105263	288.828947368421	-4.53947368421053	293.657894736842	250.526315789474	84.7894736842105	250.526315789474	33.9078947368421	1042.07894736842	110.592105263158	73.9736842105263	12.2368421052632	319	227.276315789474	319	237.855263157895	1.23912815983305	21.5726394289114	49.7337807467764	422.146861241607	19.0769586380322	15.50177692135	34.6493107700876	3.0176091384208	59.8552288530637	3.0176091384208	6.85697237674461	27.1493465399051	3.64847961605542	5.13542905500089	1.47755131712467	9.46291005276214	15.4640216280333	9.46291005276214	12.3490393120204	1.068574085	39.2468	38.0821	39.2468	38.0821	1.1647	-76.4239	38.7847
Pseudopanurgus andrenoides	1	140	84	257	8393	306	-19	326	253	28	253	27	1034	111	69	14	324	212	324	226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.8789	38.8789	38.8789	38.8789	0	-76.6687	38.8789
Pseudopanurgus compositarum	4	141.5	56.25	196	7807.75	282	1.75	280	249.25	137.5	249.25	37.25	1067.75	115	77.25	12.25	328.25	236.5	328.25	246.25	2.51661147842358	20.9821352583573	49.5580467734555	416.447975942574	17.4355957741627	16.0286202358989	34.1760149812701	2.62995563967658	82.516664983505	2.62995563967658	8.22090830342568	17.6139149538085	8.48528137423857	4.19324854180304	2.62995563967658	23.0705439901187	12.369316876853	23.0705439901187	9.42956343987709	0.174789649999996	38.9123	38.1616	38.9123	38.1616	0.750700000000002	-75.4616	38.18925
Pseudopanurgus labrosiformis	1	140	84	257	8393	306	-19	326	253	28	253	27	1034	111	69	14	324	212	324	226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.8785	38.8785	38.8785	38.8785	0	-76.6722	38.8785
Pseudopanurgus nebrascensis	2	139	82	252.5	8419	304.5	-20	325	252.5	26.5	252.5	26	1075.5	109.5	73	12.5	323.5	225.5	323.5	232.5	1.4142135623731	2.82842712474619	6.36396103067893	36.7695526217005	2.12132034355964	1.4142135623731	1.4142135623731	0.707106781186548	2.12132034355964	0.707106781186548	1.4142135623731	58.6898628384834	2.12132034355964	5.65685424949238	2.12132034355964	0.707106781186548	19.0918830920368	0.707106781186548	9.19238815542512	NA	39.2117	38.8778	39.2117	38.8778	0.3339	-76.32605	39.04475
Pseudopanurgus rugosus	1	142	84	258	8365	307	-18	325	254	29	254	29	1005	106	68	13	313	210	313	225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.7847	38.7847	38.7847	38.7847	0	-76.7003	38.7847
Pseudopanurgus solidaginis	4	139	84	257	8405.75	305.5	-20.25	326.25	252	26.75	252	26	1056.75	112.25	70.75	14	327	217	327	231.5	1.4142135623731	0	0	15.0858653491715	1	1.89296944860009	0.5	1.4142135623731	1.89296944860009	1.4142135623731	1.4142135623731	59.3148379412774	5.25198375219624	2.87228132326901	0	15.4488403016753	10.0995049383621	15.4488403016753	14.456832294801	0.0022225150000003	39.0181	38.8983	39.0181	38.8983	0.119799999999998	-76.67565	38.91815
Ptilothrix bombiformis	1238	139.373679935012	81.5069049553209	252.601137286759	8355.70999187652	303.55239642567	-18.8619008935825	322.467099918765	251.064987814785	46.068237205524	251.61657189277	27.1283509341998	1084.8822095857	112.663688058489	75.2055239642567	12.5093419983753	330.204711616572	231.424857839155	329.960194963444	236.865962632007	3.3541755593351	3.4701621653117	6.40053087278659	159.651091795401	3.22696595785042	5.9517383640746	7.46713218351636	6.04554535825457	39.5451195232679	2.27052909800071	5.36699644639411	75.4448052185397	8.65052124263508	6.73801268843167	1.18240576276509	23.7505397914289	19.5695715219558	24.0489177883584	15.3238982238801	3.14812221	39.6789	38.1668	39.6789	38.1668	1.5121	-76.3869	38.9865
Sphecodes antennaria	1	133	84	257	8429	300	-27	327	246	19	246	19	1075	106	72	12	311	220	311	236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.1117	39.1117	39.1117	39.1117	0	-76.8957	39.1117
Sphecodes antennariae	4	138.75	81.5	254.5	8294.5	302	-18.75	320.75	250.25	27.5	250.25	27.25	1143.5	120.75	79.25	13	351	243.75	351	249	6.5	2.64575131106459	3	240.743985733116	2.44948974278318	9.97914491994847	9.35859676091097	3.77491721763537	10.4721853816033	3.77491721763537	10.1447851956888	127.104943517814	10.3077640640442	7.13559154286922	0.816496580927726	30.4849689737965	25.7730479377197	30.4849689737965	21.2132034355964	0.358450814999999	39.5992	38.1554	39.5992	38.1554	1.4438	-76.54285	38.6794
Sphecodes aroniae	5	142.4	68.8	228.2	8023.2	294	-5.8	299.6	252.2	69.2	252.2	35	1085.2	123	78.2	14	350.4	239.4	350.4	243.4	1.34164078649987	11.0090871556183	22.0045449850707	248.190853981367	9	8.64291617453276	18.4065205837497	1.09544511501033	50.1068857543552	1.09544511501033	4.89897948556636	49.002040773829	9	6.57267069006199	0	21.4895323355349	19.3339080374352	21.4895323355349	15.2905199388379	0.0555125049999975	38.8767	38.2546	38.8767	38.2546	0.622099999999996	-75.9004	38.517
Sphecodes atlantis	9	136.333333333333	83.5555555555556	254.888888888889	8480	304	-24.3333333333333	328.333333333333	246.666666666667	22.4444444444444	250.111111111111	22.3333333333333	1118.44444444444	114.111111111111	76.1111111111111	12.2222222222222	335.111111111111	234.444444444444	332.888888888889	240.222222222222	5.29150262212918	0.726483157256779	2.84800124843918	56.3271692880088	4.76969600708473	5.1720402163943	1.3228756555323	14.9666295470958	5.89726867098471	4.83333333333333	5.74456264653803	69.3741866819192	7.47402910825955	6.23386806975502	0.440958551844098	22.1666666666667	18.1115371456367	28.3964982191662	19.1753603471863	0.242666055	39.6548	38.7071	39.6548	38.7071	0.947700000000005	-76.384	39.2501
Sphecodes banksii	2	137	79	245	8440.5	301	-21.5	322.5	250.5	23	250.5	23	1035	106.5	69.5	11.5	308.5	219	308.5	219	4.24264068711928	5.65685424949238	8.48528137423857	252.437120883597	2.82842712474619	10.6066017177982	13.4350288425444	2.12132034355964	8.48528137423857	2.12132034355964	8.48528137423857	36.7695526217005	10.6066017177982	6.36396103067893	0.707106781186548	27.5771644662754	16.9705627484771	27.5771644662754	16.9705627484771	NA	39.6624	38.9196	39.6624	38.9196	0.742799999999995	-75.9935	39.291
Sphecodes carolinus	10	139.1	81.1	254	8229.3	300.9	-16.7	318.3	250.3	86.2	250.3	29.4	1090.9	113.6	78.9	11.6	331	239.5	331	245.6	5.19508314552221	2.02484567313166	1.69967317119759	162.348082834384	1.19721899973786	8.06983408889069	6.92900505924993	3.30151480384384	46.8373070674792	3.30151480384384	7.64780287983999	39.2780685200618	7.58946638440411	4.09471203708718	0.699205898780101	19.6525372973116	11.4818697664332	19.6525372973116	8.31598193574009	0.0529765550000016	39.2678	38.3868	39.2678	38.3868	0.881	-76.4029	38.389
Sphecodes clematidis	1	142	84	258	8365	307	-18	325	254	29	254	29	1005	106	68	13	313	210	313	225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.7839	38.7839	38.7839	38.7839	0	-76.7014	38.7839
Sphecodes confertus	1	138	83	253	8508	306	-23	329	252	24	252	24	1152	117	80	12	344	246	344	246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.248	39.248	39.248	39.248	0	-76.3795	39.248
Sphecodes coronus	13	136.615384615385	83.3076923076923	255.461538461538	8401.84615384615	302.692307692308	-22.8461538461538	325.307692307692	249.461538461538	23.6923076923077	249.461538461538	23.5384615384615	1109.76923076923	113.615384615385	75.5384615384615	12.4615384615385	334.846153846154	232.769230769231	334.846153846154	240.461538461538	5.69412652854474	2.62629699337982	6.03621548951804	107.424272671377	3.96620337738362	6.3750314227481	4.51635205640967	3.97104907665856	6.79932123309152	3.97104907665856	6.6785151121012	119.703212046958	9.65693586270564	9.74350539774559	1.33012434352235	28.2130175446434	29.1894782588802	28.2130175446434	24.2198795228747	0.736481474999997	39.453	38.4688	39.453	38.4688	0.984200000000001	-76.671	38.9755
Sphecodes cressonii	1	140	84	258	8426	307	-20	327	253	27	253	26	952	100	63	14	295	196	295	212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.9492	38.9492	38.9492	38.9492	0	-76.9556	38.9492
Sphecodes davisii	2	142	84	258	8365	307	-18	325	254	29	254	29	1005	106	68	13	313	210	313	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	38.7839	38.7839	38.7839	38.7839	0	-76.7014	38.7839
Sphecodes dichrous	3	136.333333333333	84.3333333333333	255.666666666667	8484.33333333333	304.333333333333	-25	328.666666666667	249.666666666667	22.3333333333333	249.666666666667	21.6666666666667	983.333333333333	100	63.6666666666667	13	294	200	294	211.333333333333	2.88675134594813	1.15470053837925	4.04145188432738	109.696551146029	1.15470053837925	3.46410161513775	2.88675134594813	0.577350269189626	4.61880215351701	0.577350269189626	4.04145188432738	57.7350269189626	3.46410161513775	2.88675134594813	1.73205080756888	6.92820323027551	12.1243556529821	6.92820323027551	2.3094010767585	0	39.6584	38.9767	39.6584	38.9767	0.681699999999999	-76.9837	38.9767
Sphecodes fattigi	1	137	84	257	8437	304	-23	327	250	24	250	23	1056	110	70	13	320	214	320	229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.048	39.048	39.048	39.048	0	-76.803	39.048
Sphecodes galerus	1	129	83	251	8591	299	-33	332	245	13	245	13	1176	116	74	12	336	238	336	238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.6846	39.6846	39.6846	39.6846	0	-76.1647	39.6846
Sphecodes heraclei	2	139	84.5	260	8363	305	-20.5	325.5	250.5	26.5	250.5	26	1108.5	113.5	75.5	12	335	232	335	249.5	2.82842712474619	0.707106781186548	4.24264068711928	103.237590053236	1.4142135623731	3.53553390593274	2.12132034355964	0.707106781186548	4.94974746830583	0.707106781186548	4.24264068711928	24.7487373415292	0.707106781186548	4.94974746830583	1.4142135623731	4.24264068711928	15.556349186104	4.24264068711928	14.8492424049175	NA	39.05022	38.5588	39.05022	38.5588	0.491420000000005	-76.91662	38.80451
Sphecodes illinoensis	10	139	83.8	256.2	8418.4	305.2	-21.1	326.4	251.7	25.9	251.7	25.7	1067.9	112.5	72.4	13.5	328.3	221.7	328.3	231.9	1.05409255338946	0.421637021355784	1.68654808542314	51.1603144808335	0.632455532033676	1.44913767461894	1.57762127549323	0.823272602348565	1.44913767461894	0.823272602348565	1.41813649241218	46.0686685527401	2.83823106098773	4.06065128875762	0.849836585598797	10.371435130524	13.0558628805436	10.371435130524	8.23879710745311	0.0361063799999987	39.2524	38.8693	39.2524	38.8693	0.383099999999999	-76.671	38.93735
Sphecodes johnsoni	1	142	84	258	8365	307	-18	325	254	29	254	29	1005	106	68	13	313	210	313	225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.7839	38.7839	38.7839	38.7839	0	-76.7014	38.7839
Sphecodes mandibularis	2	128.5	83.5	255.5	8404	294	-32	326	224.5	15.5	241	14.5	918.5	94	59.5	14	276.5	183	268	197	12.0208152801713	0.707106781186548	2.12132034355964	53.7401153701776	14.142135623731	12.7279220613579	1.4142135623731	36.0624458405139	12.0208152801713	12.7279220613579	12.0208152801713	246.780266634105	28.2842712474619	17.6776695296637	1.4142135623731	78.4888527117068	53.7401153701776	90.5096679918781	59.39696961967	NA	39.6639	39.0595	39.6639	39.0595	0.604399999999998	-77.6748	39.3617
Sphecodes pimpinellae	1	139	75	239	8298	299	-16	314	252	27	252	27	1063	113	73	12	327	228	327	228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.0233	39.0233	39.0233	39.0233	0	-75.7883	39.0233
Stelis lateralis	32	136.65625	83.5625	255.3125	8460.0625	303.875	-23.59375	327.59375	248.0625	28.5	250.0625	22.875	1094.46875	112.21875	74.03125	12.46875	328	227.4375	327.59375	237.25	3.42297149724735	0.618922059817739	2.02305262795704	44.129528918635	2.85961874291639	3.73181072541502	1.43368181560174	10.2168030477312	22.2086876346085	2.99394550341508	3.73086515954539	70.0571123579575	7.12892506487796	5.55607412454328	0.949851431506782	20.2977831301844	17.9046533868496	21.4759571118721	13.8401006895461	0.797230599999995	39.7099	38.8875	39.7099	38.8875	0.822399999999995	-76.774455	39.05946
Stelis louisae	14	139.214285714286	81.5714285714286	252.642857142857	8342.64285714286	303	-18.7142857142857	322.071428571429	251.214285714286	57.2142857142857	251.214285714286	27.2857142857143	1095.42857142857	116.214285714286	74.9285714285714	13.0714285714286	338	230.857142857143	338	241.5	2.99174688945262	4.16421173100736	7.07766957362426	151.586790140351	2.85549402973394	6.58002304682159	8.73951491097308	1.62568666810586	45.6898887508597	1.62568666810586	4.95252183513334	48.4175973821888	6.12910548660521	4.4629118765199	0.997248963150875	16.8203173847308	15.093845627413	16.8203173847308	12.036802539903	0.18729315	39.032	38.4383	39.032	38.4383	0.593699999999998	-76.73735	39.01165
Svastra atripes	13	140.153846153846	84	257.923076923077	8353.61538461538	305.538461538462	-18.8461538461538	324.615384615385	252.230769230769	28.3076923076923	252.230769230769	27.7692307692308	1059.23076923077	112.846153846154	71	13.8461538461538	331.846153846154	218.615384615385	331.846153846154	233.384615384615	0.375533808099405	0	1.44115338424578	60.7557109270924	0.776250025806185	0.898717034272917	2.10311124838343	0.725011052081984	1.25064086135971	0.725011052081984	1.09192842819834	22.9788085205835	1.62512326948624	1.87082869338697	0.375533808099405	7.19775606058529	6.33164619903415	7.19775606058529	6.99450333641188	0.00253885000000006	38.8779	38.463	38.8779	38.463	0.414899999999996	-76.6727	38.8702
Svastra compta	6	140.333333333333	83.3333333333333	256.166666666667	8389.66666666667	306.166666666667	-18.6666666666667	325	252.833333333333	28.1666666666667	252.833333333333	27.3333333333333	1017.83333333333	106.5	68.3333333333333	13.5	313.833333333333	210.5	313.833333333333	222.166666666667	1.211060141639	1.63299316185545	4.02077936060494	28.0475786239502	1.60208197875972	1.211060141639	0.632455532033676	0.408248290463863	1.60208197875972	0.408248290463863	1.211060141639	51.8089438868104	2.50998007960223	4.41210456207315	1.22474487139159	7.4944423853057	14.4187378088375	7.4944423853057	8.9981479575892	0.0124950999999982	39.2117	38.8329	39.2117	38.8329	0.378799999999998	-76.6924	38.8329
Svastra obliqua	117	140.581196581197	79.1623931623932	248.196581196581	8278.57264957265	301.888888888889	-15.6239316239316	317.760683760684	251.794871794872	65.1794871794872	252.08547008547	29.1880341880342	1090.61538461538	116.675213675214	75.8632478632479	13.1282051282051	339.51282051282	234.290598290598	339.34188034188	241.478632478632	2.45735811404807	6.58493220575851	13.0127519129873	172.455807244645	5.55036155668815	6.5188407258559	11.5008617163279	4.12004867216493	54.0181347876956	1.53450345542161	4.50274173934447	49.8964179064379	7.90005353520606	5.40578550690414	1.24940304047961	20.7391913621394	17.2956342054866	21.0316520057034	14.0544497129718	1.779171585	39.5053	38.1685	39.5053	38.1685	1.3368	-76.2395	38.8615
Triepeolus concavus	12	141.833333333333	80.25	251.75	8241.75	302.75	-14.4166666666667	317.666666666667	252.5	88.6666666666667	252.5	30.6666666666667	1131.41666666667	122.583333333333	78.5	13.8333333333333	358.666666666667	243.916666666667	358.666666666667	253.333333333333	1.99240983979124	4.00283990096123	6.57992815655722	130.222275011193	2.49089250160368	4.98102459947811	7.96963935916498	0.522232967867094	74.4486807177002	0.522232967867094	3.98481967958249	15.3531656986335	2.15146180044822	1.56669890360128	0.577350269189626	4.4585634321817	6.18588324454572	4.4585634321817	2.83912064918102	0.102319749999999	38.8026	38.4446	38.8026	38.4446	0.357999999999997	-76.4057	38.79285
Triepeolus cressonii	3	137	79	247.333333333333	8324.33333333333	299.333333333333	-19.3333333333333	319	238	25.3333333333333	249.333333333333	25	1061	112	72	12.6666666666667	323.333333333333	223	317	235.333333333333	6.557438524302	8.66025403784439	15.0443787951957	267.526322692428	5.13160143944688	13.2035348802256	16.5227116418583	24.2693221990232	10.5039675043925	4.72581562625261	10.5356537528527	29.1032644217105	11.3578166916005	5.19615242270663	1.52752523165195	25.8134331953991	16.6433169770932	33.4065861769801	9.07377172587747	0.0739438699999987	39.5016	38.4836	39.5016	38.4836	1.018	-76.7999	39.0469
Triepeolus distinctus	2	140	84	257	8393	306	-19	326	253	28	253	27	1034	111	69	14	324	212	324	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	38.8782	38.8782	38.8782	38.8782	0	-76.6741	38.8782
Triepeolus lunatus	24	141.625	79.9583333333333	251.083333333333	8252.25	302.875	-14.8333333333333	317.75	252.666666666667	85.2083333333333	252.666666666667	30.625	1077.25	115.5	74.9166666666667	13.2916666666667	337.166666666667	231.708333333333	337.166666666667	239.291666666667	2.49891280708057	4.94736791388738	9.24505351486694	160.735334715448	3.84834803632619	6.26700584959361	9.60185670450841	1.23944821757828	65.6214301996632	1.23944821757828	4.57604822869081	63.9253980960551	9.22661556490833	6.32398241800121	1.12207752451178	23.3623008594889	20.3544230139762	23.3623008594889	15.4988896282974	0.463551894999995	39.032	38.2122	39.032	38.2122	0.819799999999994	-76.23955	38.5342
Triepeolus obliteratus	1	144	79	253	8139	303	-10	314	254	117	254	35	1021	110	75	12	318	229	318	232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.3868	38.3868	38.3868	38.3868	0	-76.3857	38.3868
Triepeolus pectoralis	1	144	63	217	7843	289	1	288	252	123	252	39	1099	127	81	15	360	246	360	249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.2122	38.2122	38.2122	38.2122	0	-75.8032	38.2122
Triepeolus quadrifasciatus	1	140	84	257	8393	306	-19	326	253	28	253	27	1034	111	69	14	324	212	324	226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.8779	38.8779	38.8779	38.8779	0	-76.6683	38.8779
Triepeolus remigatus	19	138	82.1052631578947	253.526315789474	8372.15789473684	302.842105263158	-20.6842105263158	323.473684210526	248.736842105263	25.5789473684211	250.368421052632	25.4210526315789	1054.36842105263	110.368421052632	71.1052631578947	13.3684210526316	322.736842105263	218.526315789474	322.578947368421	231.473684210526	2.66666666666667	7.06237870568098	15.1671004372133	148.497386119118	6.31807950685735	6.20978288741015	11.5583948378687	8.95570646920571	4.00438356295925	2.06048878547973	4.0182332971605	62.5355103799396	8.07747572172691	5.66563458093428	1.16478545071564	21.5376726929638	16.9094596176638	21.7927505516901	15.6573320455187	0.479576145000003	39.5032	38.4204	39.5032	38.4204	1.0828	-76.6779	38.8995
